company,title,location,expertise/department,commitment,url,first_seen_at,last_seen_at,is_active
Meridial,Payroll Specialist - Freelance Project,Colombia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4683836101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Payroll Specialist - Freelance Project,Chile,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4683837101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Payroll Specialist - Freelance Project,Malaysia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4698401101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Payroll Specialist - Freelance Project,Jamaica,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4698402101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Persian Language Specialist - Freelance AI Trainer Project,Canada,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4635210101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Persian Trilingual Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4678395101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Philosophy Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4577621101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Photographer Specialist - Freelance Project,World Wide - Remote,Creative & Multi-Media,,https://job-boards.eu.greenhouse.io/agency/jobs/4696398101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Photoshop Specialist - Freelance AI Trainer Project,United States of America,Creative & Multi-Media,,https://job-boards.eu.greenhouse.io/agency/jobs/4645426101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Physics Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4577608101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Plan Documents Specialist - Freelance Project,Philippines,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4654202101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Plan Documents Specialist - Freelance Project,India,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4654204101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Plan Documents Specialist - Freelance Project,Colombia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4683839101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Plan Documents Specialist - Freelance Project,Chile,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4683840101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Plan Documents Specialist - Freelance Project,Costa Rica,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4683843101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Plan Documents Specialist - Freelance Project,Malaysia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4698406101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Plan Documents Specialist - Freelance Project,Jamaica,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4698407101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Plant Viruses Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4645500101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Polish Language Specialist - Freelance AI Trainer Project,Poland,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4604022101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Polish Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4707903101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Politics & Government Specialist – Freelance AI Trainer Project,World Wide - Remote,History,,https://job-boards.eu.greenhouse.io/agency/jobs/4784878101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Portuguese Audio Evaluations Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4896013101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Portuguese Language Data Contributor (Multimodal) – Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4778242101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Portuguese Language Specialist (Brazil) - Freelance AI Trainer Project,Brazil,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4604023101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Portuguese Language Specialist (Portugal) - Freelance AI Trainer Project,Portugal,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4604024101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Portuguese Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4707905101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Portuguese Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4788685101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Product Matching Specialist - Freelance AI Trainer Project,Philippines,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4827321101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Product Matching Specialist - Freelance AI Trainer Project,India,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4829123101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Product Matching Specialist - Freelance AI Trainer Project,Vietnam,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4829124101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Product Matching Specialist - Freelance AI Trainer Project,Nepal,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4841615101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Product Matching Specialist - Freelance AI Trainer Project,Pakistan,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4841616101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Product Matching Specialist - Freelance AI Trainer Project,Ghana,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4841617101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Psychology Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4577617101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Punjabi (Gurumukhi) Language Specialist - Freelance AI Trainer Project,India,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4612821101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Punjabi (Shahmukhi) Language Specialist - Freelance AI Trainer Project,India,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4677531101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Pure Mathematics Specialist – Freelance AI Trainer Project,World Wide - Remote,Finance & Mathematics,,https://job-boards.eu.greenhouse.io/agency/jobs/4737130101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Python Coding Specialist - Freelance AI Trainer Project,United States of America,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633525101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Python Coding Specialist - Freelance AI Trainer Project,India,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633541101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Python Coding Specialist - Freelance AI Trainer Project,World Wide - Remote,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4684461101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Python Coding Specialist - Freelance AI Trainer Project,Romania,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4704246101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Python Coding Specialist - Freelance AI Trainer Project,Poland,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4704249101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Python Coding Specialist - Freelance AI Trainer Project,Poland,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4704250101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Q'eqchi' (Mayan) Language Expert - Freelance AI Trainer Project,Mexico,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655024101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Q'eqchi' (Mayan) Language Expert - Freelance AI Trainer Project,Mexico,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655889101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Quechua Language Expert - Freelance AI Trainer Project,Peru,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655016101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Quechua Language Specialist - Freelance AI Trainer Project,Peru,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4655883101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Radiochemistry/Nuclear Chemistry Specialist - Freelance AI Trainer Project,Philippines,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4633493101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Radiological Health - Freelance AI Trainer Project,Philippines,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4633494101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,"Real Estate, Rental and Leasing Specialist - Freelance AI Trainer Project",United States of America,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4842767101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Registered Nurse - Freelance AI Trainer Project,World Wide - Remote,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4688937101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Religion Specialist – Freelance AI Trainer Project,World Wide - Remote,History,,https://job-boards.eu.greenhouse.io/agency/jobs/4784882101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Retail Trade Specialist - Freelance AI Trainer Project,United States of America,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4842766101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Retirement Plan Administration Specialist - Freelance Project,Philippines,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4684504101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Retirement Plan Administration Specialist - Freelance Project,Colombia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4684505101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Retirement Plan Administration Specialist - Freelance Project,Chile,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4684506101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Retirement Plan Administration Specialist - Freelance Project,Costa Rica,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4684508101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Retirement Plan Administration Specialist - Freelance Project,Malaysia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4698415101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Retirement Plan Administration Specialist - Freelance Project,Jamaica,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4698416101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Romanian Language Specialist - Freelance AI Trainer Project,Romania,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4604025101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Romanian Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4788690101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Russian Language Specialist - Freelance AI Trainer Project,Poland,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4604026101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Russian Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4788691101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Rust Coding Specialist - Freelance AI Trainer Project,United States of America,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4740925101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,SQL Coding Specialist - Freelance AI Trainer Project,United States of America,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633535101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,SQL Coding Specialist - Freelance AI Trainer Project,India,Coding,,https://job-boards.eu.greenhouse.io/agency/jobs/4633546101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Arabic) - Freelance AI Trainer Project,Egypt,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606937101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Chinese) - Freelance AI Trainer Project,Singapore,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4664181101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Dutch) - Freelance AI Trainer Project,World Wide - Remote,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606990101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in French) - Freelance AI Trainer Project,Switzerland,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606985101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in French) - Freelance AI Trainer Project,Luxembourg,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606986101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in French) - Freelance AI Trainer Project,France,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4686949101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in German) - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606973101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Hindi - Roman Script) - Freelance AI Trainer Project,India,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606967101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Hindi) - Freelance AI Trainer Project,India,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606964101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Indonesian) - Freelance AI Trainer Project,Indonesia,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606945101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Italian) - Freelance AI Trainer Project,Italy,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606997101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Japanese) - Freelance AI Trainer Project,Japan,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606940101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Korean) - Freelance AI Trainer Project,South Korea,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606970101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Marathi) - Freelance AI Trainer Project,India,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4664182101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Portuguese - Brazil) - Freelance AI Trainer Project,Brazil,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606976101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Portuguese - Portugal) - Freelance AI Trainer Project,Portugal,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606979101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Russian) - Freelance AI Trainer Project,Poland,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607001101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Russian) - Freelance AI Trainer Project,Slovakia,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607002101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Spanish - Spain) - Freelance AI Trainer Project,Spain,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606948101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Swedish) - Freelance AI Trainer Project,Sweden,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4606993101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist (Fluent in Vietnamese) - Freelance AI Trainer Project,World Wide - Remote,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4664180101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607005101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,STEM Specialist - Freelance AI Trainer Project,India,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607006101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,SWE Infrastructure Specialist (JS/TS/Python) – Freelance AI Trainer Project,World Wide - Remote,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4745191101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,SWE Infrastructure Specialist (Java) – Freelance AI Trainer Project,World Wide - Remote,Engineering & Technology,,https://job-boards.eu.greenhouse.io/agency/jobs/4745192101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Arabic) - Freelance AI Trainer Project,Egypt,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607773101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Dutch) - Freelance AI Trainer Project,Netherlands,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607785101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in French) - Freelance AI Trainer Project,Switzerland,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607784101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in German) - Freelance AI Trainer Project,World Wide - Remote,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607781101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Hindi - Roman Script) - Freelance AI Trainer Project,India,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607779101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Hindi) - Freelance AI Trainer Project,India,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607778101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Indonesian) - Freelance AI Trainer Project,Indonesia,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607775101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Italian) - Freelance AI Trainer Project,Italy,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607787101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Japanese) - Freelance AI Trainer Project,Japan,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607774101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Korean) - Freelance AI Trainer Project,South Korea,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607780101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Portuguese - Brazil) - Freelance AI Trainer Project,Brazil,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607782101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Portuguese - Portugal) - Freelance AI Trainer Project,Portugal,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607783101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Russian) - Freelance AI Trainer Project,Poland,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607788101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Spanish - Spain) - Freelance AI Trainer Project,Spain,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607776101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist (Fluent in Swedish) - Freelance AI Trainer Project,Sweden,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607786101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607789101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Science Specialist - Freelance AI Trainer Project,India,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4607790101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Scientific and Technical Service Specialist - Freelance AI Trainer Project,United States of America,Sciences,,https://job-boards.eu.greenhouse.io/agency/jobs/4842758101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Search Engine Evaluation Specialist - Freelance AI Trainer Project,United States of America,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4847226101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Secretaries and Administrative Specialist - Freelance AI Trainer Project,United States of America,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4605450101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Securities & Commodities Specialist - Freelance AI Trainer Project,World Wide - Remote,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4605457101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Self Service Implementation Specialist - Freelance Project,Philippines,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4748305101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Self Service Implementation Specialist - Freelance Project,Colombia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4748306101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Self Service Implementation Specialist - Freelance Project,Chile,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4748307101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Self Service Implementation Specialist - Freelance Project,Malaysia,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4748310101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Self Service Implementation Specialist - Freelance Project,Jamaica,Business & Professions,,https://job-boards.eu.greenhouse.io/agency/jobs/4748311101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Serbian Language Specialist - Freelance AI Trainer Project,Bosnia and Herzegovina,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4635214101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Serbian Voice Acting Specialist - Freelance AI Trainer Project,Bosnia and Herzegovina,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4658023101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Shona Language Specialist - Freelance AI Trainer Project,Zambia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660222101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Sindhi Language Specialist - Freelance AI Trainer Project,Pakistan,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660223101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Sinhalese Language Specialist - Freelance AI Trainer Project,Thailand,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4806551101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Slovak Language Specialist - Freelance AI Trainer Project,Slovakia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4635216101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Slovak Trilingual Language Specialist - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4678396101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Slovene Voice Actor - Freelance AI Trainer Project,World Wide - Remote,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4788700101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
Meridial,Slovenian Language Specialist - Freelance AI Trainer Project,Slovenia,Language & Linguistics,,https://job-boards.eu.greenhouse.io/agency/jobs/4660224101,2026-06-15T23:20:31+00:00,2026-06-16T01:07:57+00:00,1
